Datetime,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
2014-05-02 04:00:00,26.1,99,1008.8,1.0,127
2014-05-02 05:00:00,26.2,100,1009.3,0.8,113
2014-05-02 06:00:00,26.0,100,1009.6,1.1,112
2014-05-02 07:00:00,27.2,100,1010.6,0.4,104
2014-05-02 08:00:00,29.6,91,1011.2,1.8,81
2014-05-02 09:00:00,30.9,79,1011.6,1.1,170
2014-05-02 10:00:00,32.5,70,1011.6,1.7,59
2014-05-02 11:00:00,32.8,68,1011.4,1.5,8
2014-05-02 12:00:00,27.2,97,1011.1,9.3,71
2014-05-02 13:00:00,25.9,100,1010.4,2.8,6
2014-05-02 14:00:00,26.2,100,1009.2,1.6,158
2014-05-02 15:00:00,26.5,96,1008.8,2.9,202
2014-05-02 16:00:00,26.4,96,1008.5,2.4,199
2014-05-02 17:00:00,26.6,96,1008.4,1.5,203
2014-05-02 18:00:00,26.3,98,1008.7,2.1,183
2014-05-02 19:00:00,26.1,100,1009.5,0.2,90
2014-05-02 20:00:00,25.9,100,1011.1,1.0,186
2014-05-02 21:00:00,26.5,100,1012.0,2.0,349
2014-05-02 22:00:00,26.6,100,1012.0,1.2,301
2014-05-03 00:00:00,26.5,100,1011.5,2.1,35
2014-05-03 01:00:00,26.1,100,1010.5,1.5,94
2014-05-03 02:00:00,26.2,100,1010.1,2.5,58
2014-05-03 03:00:00,26.2,100,1009.9,2.5,69
2014-05-03 04:00:00,26.0,100,1010.0,2.2,69
2014-05-03 05:00:00,25.8,100,1010.4,2.1,67
2014-05-03 06:00:00,25.9,100,1010.6,2.6,43
2014-05-03 07:00:00,27.0,98,1011.1,3.2,44
2014-05-03 08:00:00,28.0,93,1012.0,3.4,32
2014-05-03 09:00:00,29.2,90,1012.3,2.6,39
2014-05-03 10:00:00,30.6,81,1012.0,1.6,45
2014-05-03 11:00:00,31.9,78,1011.1,2.2,357
2014-05-03 12:00:00,29.7,80,1011.0,4.7,86
2014-05-03 13:00:00,28.7,83,1010.0,1.1,22
2014-05-03 14:00:00,29.1,80,1008.7,1.1,22
2014-05-03 15:00:00,30.0,81,1008.3,1.2,329
2014-05-03 16:00:00,30.9,76,1008.2,1.1,22
2014-05-03 17:00:00,29.5,77,1008.3,1.9,152
2014-05-03 18:00:00,28.6,84,1008.8,1.7,173
2014-05-03 19:00:00,28.0,88,1009.2,1.1,135
2014-05-03 20:00:00,27.8,93,1010.0,0.9,139
2014-05-03 21:00:00,27.0,97,1010.9,1.4,210
2014-05-03 22:00:00,26.8,98,1011.2,0.8,173
2014-05-03 23:00:00,26.7,100,1011.0,1.0,163
2014-05-04 00:00:00,26.8,100,1010.1,0.8,113
2014-05-04 01:00:00,27.1,100,1009.5,1.4,102
2014-05-04 02:00:00,27.4,100,1009.2,2.5,79
2014-05-04 03:00:00,27.3,100,1008.7,2.4,52
2014-05-04 04:00:00,26.9,100,1008.8,2.7,54
2014-05-04 05:00:00,26.8,100,1008.9,3.2,51
2014-05-04 06:00:00,26.9,100,1009.3,3.2,51
2014-05-04 07:00:00,27.5,100,1009.8,3.1,53
2014-05-04 08:00:00,29.4,90,1010.3,3.8,81
2014-05-04 09:00:00,31.0,78,1010.6,3.5,87
2014-05-04 10:00:00,31.3,79,1010.7,2.1,95
2014-05-04 11:00:00,32.6,66,1010.4,3.3,79
2014-05-04 12:00:00,33.8,60,1009.4,3.8,84
2014-05-04 13:00:00,34.5,63,1008.5,2.9,70
2014-05-04 14:00:00,34.3,61,1007.4,3.4,90
2014-05-04 15:00:00,33.1,61,1006.7,2.1,127
2014-05-04 16:00:00,32.0,68,1006.5,2.1,143
2014-05-04 17:00:00,31.4,74,1007.2,1.0,186
2014-05-04 18:00:00,30.5,75,1007.4,2.2,129
2014-05-04 19:00:00,29.6,81,1008.7,1.8,137
2014-05-04 20:00:00,29.1,86,1009.5,1.7,130
2014-05-04 21:00:00,28.8,90,1010.5,2.0,120
2014-05-04 22:00:00,28.5,94,1010.9,2.2,117
2014-05-04 23:00:00,28.5,97,1010.5,1.7,57
2014-05-05 00:00:00,28.1,99,1009.6,2.5,67
2014-05-05 01:00:00,27.9,98,1008.9,2.2,85
2014-05-05 02:00:00,27.9,100,1008.4,2.4,54
2014-05-05 03:00:00,27.6,100,1008.3,2.1,62
2014-05-05 04:00:00,27.2,100,1008.1,1.1,90
2014-05-05 05:00:00,27.3,100,1008.5,2.1,65
2014-05-05 06:00:00,27.1,100,1009.0,1.3,90
2014-05-05 07:00:00,28.5,99,1009.8,2.4,68
2014-05-05 08:00:00,30.5,84,1010.5,4.2,86
2014-05-05 09:00:00,31.9,75,1010.5,4.7,90
2014-05-05 10:00:00,33.0,68,1010.1,4.4,91
2014-05-05 11:00:00,33.3,66,1009.8,3.2,94
2014-05-05 12:00:00,33.8,63,1008.9,2.6,115
2014-05-05 13:00:00,34.0,62,1008.1,3.5,100
2014-05-05 14:00:00,35.1,57,1007.4,3.0,96
2014-05-05 15:00:00,34.9,56,1006.6,3.6,103
2014-05-05 16:00:00,34.6,56,1006.3,3.6,99
2014-05-05 17:00:00,33.6,60,1006.8,3.4,111
2014-05-05 18:00:00,31.7,68,1007.8,3.0,127
2014-05-05 19:00:00,30.5,78,1008.7,2.4,128
2014-05-05 20:00:00,29.7,85,1009.5,1.5,127
2014-05-05 21:00:00,29.2,88,1010.4,1.9,125
2014-05-05 22:00:00,28.8,91,1010.7,2.2,122
2014-05-05 23:00:00,28.5,93,1010.9,1.8,133
2014-05-06 00:00:00,28.1,95,1010.5,1.8,124
2014-05-06 01:00:00,28.0,96,1009.9,2.0,123
2014-05-06 02:00:00,27.7,97,1009.4,1.5,132
2014-05-06 03:00:00,27.6,98,1009.0,1.4,141
2014-05-06 04:00:00,27.7,99,1009.2,1.9,115
2014-05-06 05:00:00,27.9,98,1009.8,2.1,109
2014-05-06 06:00:00,27.8,99,1010.1,2.0,90
2014-05-06 07:00:00,29.1,94,1011.1,2.8,71
2014-05-06 08:00:00,30.7,84,1011.4,4.2,89
2014-05-06 09:00:00,32.1,73,1011.6,4.1,103
2014-05-06 10:00:00,33.4,63,1011.2,5.1,92
2014-05-06 11:00:00,33.6,66,1010.9,4.5,99
2014-05-06 12:00:00,33.5,64,1010.1,4.8,90
2014-05-06 13:00:00,33.8,66,1009.2,5.7,81
2014-05-06 14:00:00,34.2,59,1007.9,4.9,109
2014-05-06 15:00:00,34.0,61,1007.7,3.9,103
2014-05-06 16:00:00,33.8,60,1006.8,4.3,102
2014-05-06 17:00:00,32.7,63,1007.1,3.4,105
2014-05-06 18:00:00,31.7,67,1007.2,2.9,112
2014-05-06 19:00:00,30.5,76,1007.9,2.9,121
2014-05-06 20:00:00,29.6,83,1009.0,2.5,122
2014-05-06 21:00:00,28.9,89,1009.5,1.8,135
2014-05-06 22:00:00,28.6,92,1009.9,2.4,118
2014-05-06 23:00:00,28.4,94,1010.3,1.6,133
2014-05-07 00:00:00,28.1,96,1009.8,1.6,142
2014-05-07 01:00:00,27.9,97,1009.3,1.8,142
2014-05-07 02:00:00,27.7,98,1009.0,1.6,145
2014-05-07 03:00:00,27.5,99,1008.8,1.6,135
2014-05-07 04:00:00,27.5,99,1008.9,1.4,135
2014-05-07 05:00:00,27.4,100,1009.2,1.8,133
2014-05-07 06:00:00,27.9,99,1009.8,2.2,108
2014-05-07 07:00:00,29.5,92,1010.4,3.4,73
2014-05-07 08:00:00,30.8,81,1011.7,4.6,83
2014-05-07 09:00:00,32.1,76,1011.7,3.8,85
2014-05-07 10:00:00,32.5,74,1011.7,3.0,90
2014-05-07 11:00:00,33.2,67,1011.2,3.5,90
2014-05-07 12:00:00,33.8,66,1010.5,3.1,79
2014-05-07 13:00:00,34.5,61,1009.6,2.8,107
2014-05-07 14:00:00,34.7,57,1008.1,3.2,95
2014-05-07 15:00:00,35.1,56,1007.2,3.0,127
2014-05-07 16:00:00,34.5,64,1007.2,2.8,72
2014-05-07 17:00:00,31.9,77,1007.7,4.5,40
2014-05-07 18:00:00,31.5,73,1008.2,1.8,93
2014-05-07 19:00:00,30.2,83,1008.8,2.3,75
2014-05-07 20:00:00,29.7,89,1009.9,2.3,65
2014-05-07 21:00:00,29.3,89,1010.6,1.3,103
2014-05-07 22:00:00,29.2,93,1010.9,2.2,56
2014-05-07 23:00:00,29.0,94,1010.7,2.1,51
2014-05-08 00:00:00,28.6,95,1010.6,0.8,104
2014-05-08 01:00:00,28.5,96,1010.0,3.5,20
2014-05-08 03:00:00,27.7,96,1009.0,0.3,288
2014-05-08 04:00:00,27.1,100,1008.8,1.1,146
2014-05-08 05:00:00,27.2,100,1009.4,1.4,54
2014-05-08 06:00:00,27.6,99,1009.8,2.1,349
2014-05-08 07:00:00,28.5,97,1010.5,2.3,345
2014-05-08 08:00:00,29.7,92,1011.2,2.6,344
2014-05-08 09:00:00,30.8,85,1011.4,2.8,19
2014-05-08 10:00:00,31.8,80,1011.4,2.8,17
2014-05-08 11:00:00,32.6,76,1010.3,1.8,27
2014-05-08 12:00:00,33.4,72,1009.5,2.6,31
2014-05-08 13:00:00,29.8,84,1009.2,4.2,187
2014-05-08 14:00:00,30.2,82,1008.4,1.6,169
2014-05-08 15:00:00,31.2,76,1007.8,3.4,192
2014-05-08 16:00:00,30.7,80,1007.4,2.9,174
2014-05-08 17:00:00,30.3,85,1007.7,2.2,170
2014-05-08 18:00:00,29.9,89,1008.2,1.2,175
2014-05-08 19:00:00,29.2,92,1008.8,1.6,169
2014-05-08 20:00:00,28.7,93,1009.5,1.5,157
2014-05-08 21:00:00,28.3,96,1010.3,1.3,189
2014-05-08 22:00:00,28.0,97,1010.7,1.6,187
2014-05-08 23:00:00,27.8,98,1011.1,1.2,149
2014-05-09 00:00:00,27.5,100,1010.6,1.6,166
2014-05-09 01:00:00,27.1,100,1009.5,1.8,183
2014-05-09 02:00:00,26.8,100,1008.9,1.1,207
2014-05-09 03:00:00,26.6,100,1008.7,1.4,197
2014-05-09 04:00:00,26.5,100,1008.8,1.0,197
2014-05-09 05:00:00,26.4,100,1008.7,1.2,200
2014-05-09 06:00:00,26.4,100,1009.3,1.5,157
2014-05-09 07:00:00,27.5,100,1010.1,0.6,219
2014-05-09 08:00:00,29.1,90,1010.7,1.3,203
2014-05-09 09:00:00,30.1,83,1011.4,2.5,212
2014-05-09 10:00:00,31.7,75,1011.2,2.1,180
2014-05-09 11:00:00,32.3,67,1010.5,2.0,191
2014-05-09 12:00:00,32.9,63,1009.4,2.0,180
2014-05-09 13:00:00,33.5,63,1008.3,2.3,225
2014-05-09 14:00:00,34.1,60,1007.4,1.1,175
2014-05-09 15:00:00,34.2,57,1006.7,2.7,184
2014-05-09 16:00:00,33.0,65,1006.6,4.5,198
2014-05-09 17:00:00,31.1,78,1006.7,3.0,207
2014-05-09 18:00:00,29.8,84,1007.6,1.6,173
2014-05-09 19:00:00,29.1,88,1007.7,1.5,164
2014-05-09 20:00:00,28.8,90,1008.2,1.9,183
2014-05-09 21:00:00,28.6,91,1008.9,1.1,180
2014-05-09 22:00:00,28.3,93,1010.1,0.6,189
2014-05-09 23:00:00,27.6,97,1010.1,1.7,237
2014-05-10 00:00:00,27.2,100,1009.4,1.0,204
2014-05-10 01:00:00,27.1,100,1009.2,1.9,174
2014-05-10 02:00:00,27.0,100,1008.9,2.1,175
2014-05-10 03:00:00,26.7,100,1008.5,2.2,180
2014-05-10 04:00:00,26.6,100,1008.3,1.8,167
2014-05-10 05:00:00,26.3,100,1008.5,1.6,150
2014-05-10 06:00:00,26.4,100,1009.3,1.5,172
2014-05-10 07:00:00,28.0,97,1009.9,2.4,171
2014-05-10 08:00:00,29.7,89,1010.7,2.7,165
2014-05-10 09:00:00,31.0,76,1010.9,2.9,186
2014-05-10 10:00:00,32.3,70,1010.7,2.0,200
2014-05-10 11:00:00,33.0,66,1010.4,2.2,175
2014-05-10 12:00:00,33.8,58,1009.8,1.4,225
2014-05-10 13:00:00,34.2,57,1008.4,1.4,216
2014-05-10 14:00:00,34.5,59,1007.1,2.3,295
2014-05-10 15:00:00,32.0,66,1006.6,4.7,174
2014-05-10 16:00:00,28.9,88,1006.2,3.9,212
2014-05-10 17:00:00,29.7,79,1006.6,4.0,229
2014-05-10 18:00:00,28.7,79,1007.6,1.6,202
2014-05-10 19:00:00,27.3,85,1008.2,2.7,200
2014-05-10 20:00:00,27.0,89,1008.9,2.2,172
2014-05-10 21:00:00,27.0,91,1010.3,1.7,197
2014-05-10 22:00:00,26.8,94,1010.6,1.4,197
2014-05-10 23:00:00,26.9,95,1010.6,0.7,236
2014-05-11 00:00:00,26.7,97,1010.3,1.2,180
2014-05-11 01:00:00,26.6,98,1009.9,2.1,185
2014-05-11 02:00:00,26.7,100,1009.2,2.9,188
2014-05-11 03:00:00,26.8,100,1008.8,2.4,192
2014-05-11 04:00:00,26.7,100,1009.0,1.6,194
2014-05-11 05:00:00,26.4,100,1009.6,1.0,197
2014-05-11 06:00:00,26.3,100,1010.0,1.4,180
2014-05-11 07:00:00,28.2,97,1010.7,2.3,182
2014-05-11 08:00:00,30.1,88,1011.7,2.6,208
2014-05-11 09:00:00,31.2,82,1011.6,2.7,216
2014-05-11 10:00:00,32.3,75,1011.4,2.1,262
2014-05-11 11:00:00,32.9,72,1010.5,2.7,292
2014-05-11 12:00:00,32.8,73,1009.8,2.5,256
2014-05-11 13:00:00,33.1,73,1008.8,2.5,238
2014-05-11 14:00:00,33.0,75,1007.8,2.4,265
2014-05-11 15:00:00,32.6,72,1007.1,2.5,236
2014-05-11 16:00:00,32.2,74,1007.2,2.9,250
2014-05-11 17:00:00,32.0,74,1007.0,2.3,223
2014-05-11 18:00:00,31.5,82,1007.0,1.9,252
2014-05-11 19:00:00,30.3,85,1007.9,1.7,257
2014-05-11 20:00:00,29.6,89,1008.9,2.1,262
2014-05-11 21:00:00,29.0,93,1009.3,2.0,191
2014-05-11 22:00:00,28.9,95,1010.3,1.9,164
2014-05-11 23:00:00,28.7,96,1010.9,1.3,176
2014-05-12 00:00:00,28.1,97,1010.1,2.8,174
2014-05-12 01:00:00,27.5,99,1008.8,1.2,215
2014-05-12 02:00:00,27.0,100,1008.9,2.2,167
2014-05-12 03:00:00,26.9,100,1008.2,2.3,182
2014-05-12 04:00:00,26.6,100,1008.4,2.3,175
2014-05-12 05:00:00,26.6,100,1009.0,2.2,172
2014-05-12 06:00:00,26.7,100,1009.9,2.4,168
2014-05-12 07:00:00,27.4,100,1010.0,2.3,185
2014-05-12 08:00:00,28.1,96,1011.0,2.3,160
2014-05-12 09:00:00,29.5,91,1011.2,2.7,193
2014-05-12 10:00:00,31.4,78,1010.9,2.5,228
2014-05-12 11:00:00,33.3,67,1010.7,3.5,235
2014-05-12 12:00:00,34.5,60,1010.3,2.7,294
2014-05-12 13:00:00,33.8,55,1008.8,3.0,270
2014-05-12 14:00:00,26.8,88,1008.9,6.1,160
2014-05-12 15:00:00,26.5,90,1007.7,2.5,173
2014-05-12 16:00:00,26.9,91,1007.9,3.3,194
2014-05-12 17:00:00,26.2,99,1008.3,4.3,173
2014-05-12 18:00:00,26.0,98,1008.4,2.5,192
2014-05-12 19:00:00,25.7,99,1009.2,1.5,164
2014-05-12 20:00:00,25.4,100,1009.5,3.2,178
2014-05-12 21:00:00,25.3,100,1009.6,2.1,177
2014-05-12 22:00:00,25.1,100,1010.1,1.4,163
2014-05-12 23:00:00,25.1,100,1010.4,0.9,144
2014-05-13 00:00:00,25.0,100,1010.3,1.5,169
2014-05-13 01:00:00,24.9,100,1010.0,1.7,180
2014-05-13 02:00:00,24.8,100,1009.4,1.7,193
2014-05-13 03:00:00,25.0,100,1008.5,2.5,175
2014-05-13 04:00:00,25.0,100,1008.7,1.8,186
2014-05-13 05:00:00,25.1,100,1008.5,2.4,180
2014-05-13 06:00:00,25.5,100,1008.9,2.5,168
2014-05-13 07:00:00,27.4,98,1009.3,2.4,199
2014-05-13 08:00:00,29.6,87,1009.9,3.6,203
2014-05-13 09:00:00,31.3,77,1010.1,3.2,212
2014-05-13 10:00:00,32.5,69,1010.0,2.9,236
2014-05-13 11:00:00,33.3,63,1009.5,2.7,231
2014-05-13 12:00:00,34.3,56,1008.7,2.6,212
2014-05-13 13:00:00,34.6,56,1007.4,2.4,237
2014-05-13 14:00:00,34.3,59,1006.3,1.3,231
2014-05-13 15:00:00,35.3,58,1005.6,3.0,279
2014-05-13 16:00:00,31.7,72,1005.5,5.8,219
2014-05-13 17:00:00,32.7,66,1005.7,3.2,215
2014-05-13 18:00:00,31.5,75,1006.1,3.1,222
2014-05-13 19:00:00,30.3,84,1007.0,2.3,230
2014-05-13 20:00:00,29.7,86,1007.7,2.6,230
2014-05-13 21:00:00,28.6,91,1008.9,2.2,204
2014-05-13 22:00:00,28.0,94,1009.6,1.7,197
2014-05-13 23:00:00,27.5,97,1009.4,2.5,192
2014-05-14 00:00:00,27.3,100,1008.8,2.8,180
2014-05-14 01:00:00,27.1,100,1008.3,1.8,199
2014-05-14 02:00:00,26.9,100,1007.7,1.4,214
2014-05-14 03:00:00,26.6,100,1007.3,1.6,173
2014-05-14 04:00:00,26.6,100,1007.7,2.1,183
2014-05-14 05:00:00,26.5,100,1007.6,1.6,195
2014-05-14 06:00:00,26.5,100,1007.7,2.3,180
2014-05-14 07:00:00,27.4,100,1008.4,2.3,198
2014-05-14 08:00:00,28.5,95,1008.9,2.6,203
2014-05-14 09:00:00,29.6,90,1009.2,2.0,204
2014-05-14 10:00:00,30.7,84,1009.2,3.1,217
2014-05-14 11:00:00,31.6,78,1008.5,2.9,215
2014-05-14 12:00:00,32.2,71,1007.8,3.2,234
2014-05-14 13:00:00,33.5,67,1006.7,3.4,238
2014-05-14 14:00:00,34.2,62,1006.0,3.0,228
2014-05-14 15:00:00,34.4,64,1005.1,2.3,236
2014-05-14 16:00:00,29.7,81,1005.4,7.9,236
2014-05-14 17:00:00,23.9,100,1005.1,2.2,141
2014-05-14 18:00:00,25.5,100,1005.3,1.1,142
2014-05-14 19:00:00,26.5,100,1005.7,2.4,185
2014-05-14 20:00:00,26.4,100,1006.7,1.9,180
2014-05-14 21:00:00,26.5,100,1007.4,2.9,178
2014-05-14 22:00:00,26.5,100,1007.8,2.4,180
2014-05-14 23:00:00,26.6,100,1007.8,2.6,180
2014-05-15 00:00:00,26.4,100,1007.9,2.1,191
2014-05-15 01:00:00,26.3,100,1007.1,1.9,196
2014-05-15 02:00:00,26.3,100,1006.3,1.4,225
2014-05-15 03:00:00,26.2,100,1005.9,1.7,193
2014-05-15 04:00:00,26.2,100,1006.0,2.2,183
2014-05-15 05:00:00,26.3,100,1006.2,1.9,180
2014-05-15 06:00:00,26.3,100,1006.5,2.0,200
2014-05-15 07:00:00,26.8,100,1007.6,2.9,196
2014-05-15 08:00:00,27.5,96,1007.9,2.8,193
2014-05-15 09:00:00,28.5,94,1008.3,2.4,222
2014-05-15 10:00:00,30.4,87,1008.3,3.0,242
2014-05-15 11:00:00,31.5,83,1007.9,2.9,235
2014-05-15 12:00:00,31.6,82,1007.1,3.0,207
2014-05-15 13:00:00,32.2,79,1006.1,2.1,209
2014-05-15 14:00:00,26.5,94,1005.5,7.4,222
2014-05-15 15:00:00,28.3,95,1004.2,1.2,228
2014-05-15 16:00:00,30.5,85,1004.5,3.1,212
2014-05-15 17:00:00,30.8,86,1004.2,2.5,230
2014-05-15 18:00:00,29.5,85,1004.4,2.6,180
2014-05-15 19:00:00,28.4,88,1005.1,2.1,185
2014-05-15 20:00:00,27.8,94,1005.4,1.2,222
2014-05-15 21:00:00,27.2,97,1006.2,1.6,176
2014-05-15 22:00:00,26.9,98,1006.5,2.7,180
2014-05-15 23:00:00,26.8,98,1007.1,2.7,180
2014-05-16 00:00:00,26.6,100,1006.7,2.1,177
2014-05-16 01:00:00,26.5,100,1006.7,2.2,188
2014-05-16 02:00:00,26.6,100,1006.5,2.4,182
2014-05-16 03:00:00,26.3,100,1006.0,2.0,180
2014-05-16 04:00:00,26.2,100,1006.1,1.9,186
2014-05-16 05:00:00,26.2,100,1006.0,1.5,176
2014-05-16 06:00:00,26.2,100,1006.7,2.0,191
2014-05-16 07:00:00,27.3,100,1007.7,2.0,191
2014-05-16 08:00:00,29.1,91,1007.7,3.2,189
2014-05-16 09:00:00,30.7,86,1008.2,3.7,225
2014-05-16 10:00:00,31.7,78,1008.4,3.5,204
2014-05-16 11:00:00,32.5,76,1008.3,3.6,198
2014-05-16 12:00:00,33.4,67,1007.3,2.8,243
2014-05-16 13:00:00,32.9,73,1007.0,3.0,197
2014-05-16 14:00:00,30.9,74,1007.2,5.4,273
2014-05-16 15:00:00,27.5,94,1006.3,4.0,260
2014-05-16 16:00:00,27.9,96,1005.9,3.9,190
2014-05-16 17:00:00,28.0,92,1005.6,3.0,197
2014-05-16 18:00:00,27.2,97,1007.0,3.0,192
2014-05-16 19:00:00,26.7,100,1007.4,2.0,204
2014-05-16 20:00:00,26.5,100,1007.8,2.1,209
2014-05-16 21:00:00,26.4,100,1008.2,2.4,195
2014-05-16 22:00:00,26.2,100,1009.5,1.9,186
2014-05-16 23:00:00,26.1,100,1009.2,2.1,172
2014-05-17 00:00:00,26.0,100,1008.9,0.9,243
2014-05-17 01:00:00,25.9,100,1008.3,2.0,177
2014-05-17 02:00:00,25.8,100,1007.9,1.5,148
2014-05-17 03:00:00,25.7,100,1007.8,1.7,167
2014-05-17 04:00:00,25.6,100,1008.1,0.9,148
2014-05-17 05:00:00,25.5,100,1007.8,1.7,173
2014-05-17 06:00:00,25.6,100,1007.9,2.2,167
2014-05-17 07:00:00,26.7,100,1007.9,1.7,177
2014-05-17 08:00:00,28.9,86,1008.5,2.6,184
2014-05-17 09:00:00,30.2,82,1008.9,2.7,193
2014-05-17 10:00:00,31.1,80,1009.3,2.9,215
2014-05-17 11:00:00,32.0,74,1008.8,3.2,206
2014-05-17 12:00:00,32.8,71,1008.1,3.5,233
2014-05-17 13:00:00,33.2,66,1007.2,4.3,209
2014-05-17 14:00:00,33.2,67,1006.6,3.5,196
2014-05-17 15:00:00,33.9,57,1006.0,4.3,221
2014-05-17 16:00:00,31.9,74,1006.3,5.4,245
2014-05-17 17:00:00,26.2,100,1006.7,3.5,245
2014-05-17 18:00:00,26.3,100,1006.8,2.9,216
2014-05-17 19:00:00,26.5,100,1008.3,2.4,240
2014-05-17 20:00:00,26.4,100,1008.8,2.1,208
2014-05-17 21:00:00,26.4,100,1009.6,1.8,236
2014-05-17 22:00:00,26.2,100,1009.6,1.7,216
2014-05-17 23:00:00,26.0,100,1009.9,1.0,180
2014-05-18 00:00:00,26.0,100,1010.1,0.8,130
2014-05-18 01:00:00,25.9,100,1009.3,0.3,180
2014-05-18 02:00:00,25.8,100,1008.7,2.0,171
2014-05-18 03:00:00,25.8,100,1009.0,1.5,172
2014-05-18 04:00:00,25.9,100,1009.3,0.6,99
2014-05-18 05:00:00,26.0,100,1009.4,1.2,138
2014-05-18 06:00:00,26.1,100,1009.4,0.9,111
2014-05-18 08:00:00,29.7,90,1010.4,1.2,20
2014-05-18 09:00:00,30.6,86,1010.5,1.7,315
2014-05-18 10:00:00,31.3,81,1010.1,2.1,287
2014-05-18 11:00:00,32.1,76,1010.1,2.4,285
2014-05-18 12:00:00,32.9,70,1009.3,2.1,208
2014-05-18 13:00:00,33.0,72,1008.1,3.4,201
2014-05-18 14:00:00,33.5,65,1007.3,3.7,214
2014-05-18 15:00:00,33.2,70,1006.6,3.1,207
2014-05-18 16:00:00,32.9,68,1006.2,2.6,230
2014-05-18 17:00:00,32.5,72,1006.3,3.9,246
2014-05-18 18:00:00,25.7,100,1007.8,9.7,203
2014-05-18 19:00:00,24.0,100,1007.9,3.0,224
2014-05-18 20:00:00,24.5,100,1008.4,2.2,193
2014-05-18 21:00:00,24.6,100,1009.8,1.4,192
2014-05-18 22:00:00,24.9,100,1010.0,2.3,195
2014-05-18 23:00:00,25.2,100,1010.3,2.2,193
2014-05-19 00:00:00,25.2,100,1009.9,0.8,210
2014-05-19 01:00:00,25.4,100,1009.9,2.1,194
2014-05-19 02:00:00,25.5,100,1009.9,1.1,165
2014-05-19 03:00:00,25.7,100,1009.0,1.3,193
2014-05-19 04:00:00,25.7,100,1009.0,0.5,281
2014-05-19 05:00:00,25.7,100,1009.4,1.4,159
2014-05-19 06:00:00,25.7,100,1010.3,1.8,180
2014-05-19 07:00:00,26.7,100,1011.1,0.9,186
2014-05-19 09:00:00,29.6,87,1010.9,0.2,297
2014-05-19 10:00:00,30.9,82,1010.9,0.6,351
2014-05-19 11:00:00,31.9,75,1010.1,2.3,283
2014-05-19 12:00:00,32.4,72,1009.5,2.6,249
2014-05-19 13:00:00,33.4,67,1008.7,1.6,356
2014-05-19 14:00:00,33.8,64,1007.7,1.1,52
2014-05-19 15:00:00,33.9,65,1006.5,1.3,193
2014-05-19 16:00:00,33.9,67,1006.3,1.7,230
2014-05-19 17:00:00,32.3,72,1006.6,2.2,198
2014-05-19 18:00:00,31.2,81,1007.4,2.5,212
2014-05-19 19:00:00,30.2,86,1008.3,1.9,164
2014-05-19 20:00:00,28.2,89,1008.8,2.3,170
2014-05-19 21:00:00,27.1,93,1009.9,2.3,218
2014-05-19 22:00:00,27.2,98,1010.3,2.0,195
2014-05-19 23:00:00,27.2,100,1010.0,2.6,283
2014-05-20 00:00:00,27.2,97,1009.5,0.8,140
2014-05-20 01:00:00,26.8,99,1009.3,0.8,150
2014-05-20 02:00:00,26.8,100,1009.2,0.9,117
2014-05-20 03:00:00,27.1,100,1008.9,1.0,90
2014-05-20 04:00:00,26.9,100,1008.7,1.1,158
2014-05-20 05:00:00,26.7,100,1009.0,0.9,122
2014-05-20 06:00:00,26.7,100,1009.6,1.1,131
2014-05-20 07:00:00,27.7,100,1009.9,1.5,118
2014-05-20 08:00:00,28.3,100,1010.1,1.1,139
2014-05-20 09:00:00,29.4,95,1010.5,1.6,176
2014-05-20 10:00:00,30.8,88,1010.6,2.0,210
2014-05-20 11:00:00,31.7,78,1010.1,2.3,218
2014-05-20 12:00:00,32.7,74,1009.4,2.9,182
2014-05-20 13:00:00,31.7,79,1008.1,3.3,166
2014-05-20 14:00:00,30.9,83,1007.9,1.1,117
2014-05-20 15:00:00,24.7,96,1007.6,7.0,245
2014-05-20 16:00:00,26.1,100,1006.7,1.2,211
2014-05-20 17:00:00,27.1,99,1007.2,1.6,195
2014-05-20 18:00:00,27.0,100,1007.7,1.9,212
2014-05-20 19:00:00,26.9,100,1008.1,2.3,190
2014-05-20 20:00:00,26.5,100,1008.5,2.1,177
2014-05-20 21:00:00,26.3,100,1008.9,2.0,186
2014-05-20 22:00:00,26.0,100,1009.3,1.8,167
2014-05-20 23:00:00,25.9,100,1009.2,2.2,175
2014-05-21 00:00:00,25.6,100,1008.8,1.5,152
2014-05-21 01:00:00,25.5,100,1008.1,2.1,172
2014-05-21 03:00:00,25.2,100,1007.2,1.0,191
2014-05-21 04:00:00,25.1,100,1007.3,1.7,180
2014-05-21 05:00:00,25.3,100,1007.7,2.2,185
2014-05-21 06:00:00,25.5,100,1008.1,1.7,159
2014-05-21 07:00:00,26.9,100,1008.5,1.9,164
2014-05-21 08:00:00,28.9,96,1009.5,1.7,201
2014-05-21 09:00:00,30.5,86,1009.6,1.1,270
2014-05-21 10:00:00,31.7,79,1009.6,2.6,281
2014-05-21 11:00:00,32.6,75,1009.0,2.1,298
2014-05-21 12:00:00,33.4,67,1008.3,2.9,270
2014-05-21 13:00:00,34.0,60,1007.0,2.2,265
2014-05-21 14:00:00,34.8,55,1006.1,2.2,300
2014-05-21 15:00:00,35.1,52,1005.1,1.1,15
2014-05-21 16:00:00,34.9,58,1005.3,2.0,233
2014-05-21 17:00:00,34.0,57,1006.0,2.9,198
