Ngày,Giờ,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
05/01/2015,11:00,28.6,75,1011.5,2.8,336
05/01/2015,12:00,30.1,71,1010.6,1.8,19
05/01/2015,13:00,29.8,66,1010,3.4,6
05/01/2015,14:00,29.7,72,1008.9,2.9,9
05/01/2015,15:00,27.6,85,1008.7,4.9,39
05/01/2015,16:00,26.8,88,1009.2,4.1,4
05/01/2015,17:00,26.9,89,1009.9,2.9,63
05/01/2015,18:00,26,91,1010.4,3.8,42
05/01/2015,19:00,25.5,91,1010.7,2.4,16
05/01/2015,20:00,25.3,92,1011,0.7,85
05/01/2015,21:00,25.1,92,1011.1,1.5,106
05/01/2015,22:00,24.9,91,1011,1.5,101
05/01/2015,23:00,24.7,91,1010.9,1.1,122
06/01/2015,00:00,24.6,92,1010.4,1.9,72
06/01/2015,01:00,24.4,92,1009.8,2.4,70
06/01/2015,02:00,24,93,1009.2,0.6,191
06/01/2015,03:00,23.6,95,1009,0,-
06/01/2015,04:00,23.2,96,1009.6,1.4,214
06/01/2015,05:00,23.1,96,1010.3,1.2,268
06/01/2015,06:00,23.4,97,1011,1,198
06/01/2015,07:00,23.8,97,1011.5,1.2,319
06/01/2015,08:00,24.6,97,1012.5,0,-
06/01/2015,09:00,25.5,91,1012.7,0,-
06/01/2015,10:00,26.5,89,1012.6,1.5,31
06/01/2015,11:00,28.5,82,1012.1,3,78
06/01/2015,12:00,29.5,73,1011.4,3.4,85
06/01/2015,13:00,29.9,71,1009.8,2.8,103
06/01/2015,14:00,30.6,69,1008.8,2,97
06/01/2015,15:00,31.1,67,1008.4,2.5,108
06/01/2015,17:00,30.1,65,1009,2.8,114
06/01/2015,18:00,28.4,72,1009,2,110
06/01/2015,19:00,27.2,79,1009.2,1.6,89
06/01/2015,20:00,26.3,84,1009.9,1.9,70
06/01/2015,21:00,25.6,85,1010,0.9,111
06/01/2015,22:00,25,86,1010.4,1,160
06/01/2015,23:00,24.4,90,1010.6,0.5,255
07/01/2015,00:00,24.6,92,1010.9,1.8,318
07/01/2015,01:00,24.2,92,1010.1,1.1,155
07/01/2015,02:00,23.9,93,1009.6,1.5,161
07/01/2015,03:00,23.8,94,1009.3,1.7,171
07/01/2015,04:00,23.6,95,1009.3,1.8,161
07/01/2015,05:00,23.6,95,1009.6,1.1,163
07/01/2015,06:00,23.5,95,1009.9,1.4,147
07/01/2015,07:00,23.9,96,1010.6,2,92
07/01/2015,08:00,24.7,94,1011.4,2.3,69
07/01/2015,09:00,25.7,88,1012.1,3.3,49
07/01/2015,10:00,28.4,74,1012.6,3.4,82
07/01/2015,11:00,29.2,70,1012.7,4.1,86
07/01/2015,12:00,29.2,70,1011.8,3.1,99
07/01/2015,13:00,29.7,65,1011,3.7,75
07/01/2015,14:00,30.1,65,1010.1,3.6,69
07/01/2015,15:00,30.1,59,1009.9,2.7,99
07/01/2015,16:00,29.3,62,1010,3.1,104
07/01/2015,17:00,28.1,69,1010.3,2.6,111
07/01/2015,18:00,27.1,76,1010.4,1.8,90
07/01/2015,19:00,26.3,79,1010.9,2.4,122
07/01/2015,20:00,26,81,1011.1,2.3,122
07/01/2015,21:00,25.8,84,1011.8,1.1,98
07/01/2015,22:00,25.3,85,1012.1,1.4,135
07/01/2015,23:00,25,86,1011.7,1.5,126
08/01/2015,00:00,25,87,1011.6,2.1,120
08/01/2015,01:00,24.9,87,1011.1,1.7,122
08/01/2015,02:00,24.7,87,1011.1,2,123
08/01/2015,03:00,24.7,88,1010.9,2.1,105
08/01/2015,04:00,24.7,89,1010.7,1.6,111
08/01/2015,05:00,24.2,91,1011.5,1.1,88
08/01/2015,06:00,24.4,93,1012.2,2.5,59
08/01/2015,07:00,24.5,92,1012.9,2.9,71
08/01/2015,08:00,25.1,88,1013.8,4.4,66
08/01/2015,09:00,27,77,1014,3.1,83
08/01/2015,10:00,28.8,71,1013.9,2.3,85
08/01/2015,11:00,29.4,66,1013.6,2.5,112
08/01/2015,12:00,29.7,69,1012.3,2.5,78
08/01/2015,13:00,30.6,62,1011.4,2.8,96
08/01/2015,14:00,30.9,60,1010.7,2.5,123
08/01/2015,15:00,30.1,60,1010.9,2.8,115
08/01/2015,16:00,30.6,57,1011,2.3,95
08/01/2015,17:00,29.6,63,1011.4,2.1,112
08/01/2015,18:00,27.7,69,1012,2.5,125
08/01/2015,19:00,26.5,73,1012.5,2.1,138
08/01/2015,20:00,25.7,78,1012.9,1.4,138
08/01/2015,21:00,25.3,80,1013.1,1.7,143
08/01/2015,22:00,24.8,83,1013.2,1.8,136
08/01/2015,23:00,24.5,84,1013.1,2,120
09/01/2015,00:00,24.8,86,1012.9,2.7,95
09/01/2015,01:00,24.9,85,1012.6,3.4,85
09/01/2015,02:00,24.6,83,1012.1,3,80
09/01/2015,03:00,24.4,85,1012,3.1,66
09/01/2015,04:00,23.9,87,1012.5,3.3,46
09/01/2015,05:00,24.1,88,1012.9,3,44
09/01/2015,06:00,23.7,89,1013.4,1.9,18
09/01/2015,07:00,23.3,91,1014.2,1.5,40
09/01/2015,08:00,24.8,80,1014.8,0.5,6
09/01/2015,09:00,26.4,75,1015.1,1.5,322
09/01/2015,10:00,27.7,68,1014.8,2,360
09/01/2015,11:00,29,60,1013.9,1.9,342
09/01/2015,12:00,29.7,58,1013.1,1.3,346
09/01/2015,13:00,30.4,56,1011.6,1.7,351
09/01/2015,14:00,30.8,57,1011,1.5,342
09/01/2015,15:00,30.6,60,1010.6,1.9,352
09/01/2015,16:00,29.7,62,1011.2,3.1,340
09/01/2015,17:00,27.7,76,1012,2.9,160
09/01/2015,18:00,27.3,74,1012.6,2.2,109
09/01/2015,19:00,26.5,78,1013.1,2.3,111
09/01/2015,20:00,25.8,80,1013.4,2.7,123
09/01/2015,21:00,25.3,80,1013.4,1.7,126
09/01/2015,22:00,24.8,84,1013.2,1.7,132
09/01/2015,23:00,24.4,86,1012.9,1.5,141
10/01/2015,00:00,24,87,1012.3,1.4,150
10/01/2015,01:00,23.6,89,1011.8,1.1,165
10/01/2015,02:00,23.2,91,1011.4,0.8,118
10/01/2015,03:00,23.5,90,1011.1,1.2,64
10/01/2015,04:00,23.6,90,1011.4,1.7,86
10/01/2015,05:00,23.5,92,1011.7,2,91
10/01/2015,06:00,23.7,92,1012.5,2.3,78
10/01/2015,07:00,23.7,91,1013.2,1.6,57
10/01/2015,08:00,24.8,84,1014,2.5,67
10/01/2015,09:00,26.1,83,1014.5,2.7,33
10/01/2015,10:00,27.1,79,1014.4,3.2,27
10/01/2015,11:00,27.4,79,1013.8,1.7,20
10/01/2015,12:00,28.8,74,1012.6,1.3,39
10/01/2015,13:00,29.6,69,1011.2,1.6,10
10/01/2015,14:00,30.5,60,1010.4,1.2,15
10/01/2015,15:00,31.1,62,1010,1.6,350
10/01/2015,16:00,31.2,63,1010,1.7,346
10/01/2015,17:00,30,66,1010.6,2.9,351
10/01/2015,18:00,28.7,79,1011.2,2,33
10/01/2015,19:00,26.9,76,1012.1,2.9,131
10/01/2015,20:00,25.8,80,1012.6,2,131
10/01/2015,21:00,25.1,84,1012.9,1.4,145
10/01/2015,22:00,24.8,87,1013.1,2,124
10/01/2015,23:00,24.8,87,1012.5,2,140
11/01/2015,00:00,24.8,86,1012,1.7,151
11/01/2015,01:00,24.6,85,1011.6,1.2,127
11/01/2015,02:00,24.2,87,1011.2,0.8,139
11/01/2015,03:00,23.5,90,1010.7,0.1,222
11/01/2015,04:00,23,93,1010.9,0.7,208
11/01/2015,05:00,23,95,1011.1,0.9,264
11/01/2015,06:00,22.9,96,1011.7,1,213
11/01/2015,07:00,22.9,96,1012.6,1,186
11/01/2015,08:00,24.3,92,1013.8,0.3,23
11/01/2015,09:00,26,86,1014,2.8,55
11/01/2015,10:00,26.7,84,1013.8,3.4,38
11/01/2015,11:00,27.8,78,1013.1,3.5,36
11/01/2015,12:00,29,71,1012.2,2.2,37
11/01/2015,13:00,29,69,1011.2,1.6,6
11/01/2015,14:00,29.5,60,1010.3,1.1,23
11/01/2015,15:00,30,60,1009.9,1,3
11/01/2015,16:00,30.2,64,1010,2.4,112
11/01/2015,17:00,29.1,69,1010.4,2.8,139
11/01/2015,18:00,27.4,76,1011.2,1.6,161
11/01/2015,19:00,26.2,79,1011.7,1.3,146
11/01/2015,20:00,25.5,80,1012.3,1.9,136
11/01/2015,21:00,24.9,84,1012.6,1.8,132
11/01/2015,22:00,24.3,88,1012.5,1.5,145
11/01/2015,23:00,23.9,91,1012.3,1.6,144
12/01/2015,00:00,23.5,92,1012.1,2.1,161
12/01/2015,01:00,23.3,92,1012,1.3,136
12/01/2015,02:00,23.3,93,1012,0.8,160
12/01/2015,03:00,23.1,92,1011.6,1.2,187
12/01/2015,04:00,22.7,94,1011.8,0,-
12/01/2015,05:00,22.5,95,1011.5,1,180
12/01/2015,06:00,22.4,96,1012.3,0,-
12/01/2015,07:00,22.9,98,1013.3,1.9,347
12/01/2015,08:00,23.6,96,1013.9,3,353
12/01/2015,09:00,25,89,1013.9,2.3,350
12/01/2015,10:00,26.9,81,1013.7,2.7,352
12/01/2015,11:00,28.3,72,1013.1,2.3,14
12/01/2015,12:00,28.9,69,1012.1,1.1,351
12/01/2015,13:00,29.7,64,1010.9,1.1,356
12/01/2015,14:00,30.1,63,1010.1,1.1,357
12/01/2015,15:00,29.6,64,1009.9,3,346
12/01/2015,16:00,29.8,65,1010,2.3,342
12/01/2015,17:00,29,71,1010.4,2.5,341
12/01/2015,18:00,28.5,75,1010.9,1,2
12/01/2015,19:00,26.6,75,1011.8,2.6,144
12/01/2015,20:00,25.4,78,1012.5,2.3,150
12/01/2015,21:00,24.6,83,1012.7,1.7,147
12/01/2015,22:00,24,86,1012.7,1.3,202
12/01/2015,23:00,23.5,89,1012.9,1.4,249
13/01/2015,00:00,23.4,89,1012.8,1.1,143
13/01/2015,01:00,23,91,1012.7,1.3,228
13/01/2015,02:00,23.3,91,1012.3,1.6,236
13/01/2015,03:00,23.4,90,1012.1,1.8,247
13/01/2015,04:00,23.3,93,1012,2.2,284
13/01/2015,05:00,23.4,85,1012.5,3.4,306
13/01/2015,06:00,23.1,88,1013.1,3.4,307
13/01/2015,07:00,23.1,85,1014,3.4,300
13/01/2015,08:00,23.5,82,1015,3.9,328
13/01/2015,09:00,24.4,76,1015.3,3.6,348
13/01/2015,10:00,26.2,71,1014.9,5.6,13
13/01/2015,11:00,27.2,68,1014.5,3.4,13
13/01/2015,12:00,28.2,66,1013.4,3.2,1
13/01/2015,13:00,28.3,67,1012.3,4.4,352
13/01/2015,14:00,29,68,1011.1,4.3,12
13/01/2015,15:00,29.9,65,1010.6,3.8,39
13/01/2015,16:00,29.9,68,1010.6,4.1,33
13/01/2015,17:00,29.2,71,1010.7,3.2,12
13/01/2015,18:00,28.3,77,1011.1,1.5,357
13/01/2015,19:00,27.1,80,1011.7,1.2,145
13/01/2015,20:00,26.2,83,1012.6,2,165
13/01/2015,21:00,25.5,85,1013.1,2.4,138
13/01/2015,22:00,24.7,89,1013.6,2.1,143
13/01/2015,23:00,23.9,92,1013.8,1.4,255
14/01/2015,00:00,23.8,91,1013.9,1.6,250
14/01/2015,01:00,23.2,92,1013.1,1.3,204
14/01/2015,02:00,23.3,94,1012.8,1.4,229
14/01/2015,03:00,23.3,93,1012.6,1.3,248
14/01/2015,04:00,23.5,91,1012.7,1.6,260
14/01/2015,05:00,23.8,90,1012.9,2.1,297
14/01/2015,06:00,23,92,1013.6,1.6,209
14/01/2015,07:00,22.6,95,1014.5,0.8,233
14/01/2015,08:00,24.2,82,1015.6,2.2,274
14/01/2015,09:00,24.7,76,1015.8,2.8,301
14/01/2015,10:00,26,72,1015.5,2,325
14/01/2015,11:00,27.1,66,1015.3,2.6,292
14/01/2015,12:00,28.1,63,1014.4,2.2,311
14/01/2015,13:00,28.8,61,1013.4,2.5,304
14/01/2015,14:00,28.9,67,1012.5,3.8,313
14/01/2015,15:00,29.2,63,1012.3,2.9,304
14/01/2015,16:00,28.6,67,1012.5,3.5,332
14/01/2015,17:00,28,68,1012.6,2.4,304
14/01/2015,18:00,27,73,1013.2,1.9,294
14/01/2015,19:00,26.3,77,1013.7,1.8,298
14/01/2015,20:00,25,82,1014.4,1.6,189
14/01/2015,21:00,24.5,85,1015.1,1.6,206
14/01/2015,22:00,24.4,86,1015.3,0.7,155
14/01/2015,23:00,23.6,90,1015.4,1.2,207
15/01/2015,00:00,23,92,1015,2.1,185
15/01/2015,01:00,22.5,93,1014.5,1.7,192
15/01/2015,02:00,22.1,93,1014,1,206
15/01/2015,03:00,22.1,94,1013.6,1.4,234
15/01/2015,04:00,21.7,94,1013.9,0,-
15/01/2015,05:00,21.4,96,1014.2,0,-
15/01/2015,06:00,20.9,95,1014.7,2.7,333
15/01/2015,07:00,20.9,98,1015.1,2.6,356
15/01/2015,08:00,21.7,95,1016,3.6,358
15/01/2015,09:00,22.7,79,1016.4,4,11
15/01/2015,10:00,24,67,1016.4,3.6,353
15/01/2015,11:00,25.6,60,1016,2.6,356
15/01/2015,12:00,27.1,53,1015.4,2.8,5
15/01/2015,13:00,28.2,54,1014.3,2.9,359
15/01/2015,14:00,28.4,51,1012.9,4.5,2
15/01/2015,15:00,28.3,51,1012.5,3.6,340
15/01/2015,16:00,27.9,54,1012.6,3.2,10
15/01/2015,17:00,27.3,55,1012.6,2.3,10
15/01/2015,18:00,26.4,58,1013.1,1,43
15/01/2015,19:00,24,67,1013.3,0.9,174
15/01/2015,20:00,22.9,76,1014.2,1.7,168
15/01/2015,21:00,22.7,81,1014.5,1.8,144
15/01/2015,22:00,22,85,1014.7,1.3,192
15/01/2015,23:00,21.2,89,1014.8,1.3,260
16/01/2015,00:00,21,91,1014.9,1.9,239
16/01/2015,01:00,20.8,92,1014.3,1.5,193
16/01/2015,02:00,20.4,91,1013.6,1.4,244
16/01/2015,03:00,20.2,94,1013.4,1.9,242
16/01/2015,04:00,20.4,95,1013.4,1.7,233
16/01/2015,05:00,20.4,95,1013.9,1.6,243
16/01/2015,06:00,20.2,95,1014.4,1.3,225
16/01/2015,07:00,20,96,1015.4,0.6,297
16/01/2015,08:00,21.2,85,1016.2,2.7,336
16/01/2015,09:00,22.6,81,1016.5,1.4,349
16/01/2015,10:00,24.5,74,1016.1,1.4,356
16/01/2015,11:00,26.1,68,1015.3,1.9,304
16/01/2015,12:00,27.5,57,1014.2,2.6,351
16/01/2015,13:00,28.2,53,1013.1,2.6,344
16/01/2015,14:00,29,52,1012.2,3.8,24
16/01/2015,15:00,29,51,1011.6,3.1,23
16/01/2015,16:00,28.3,55,1011.6,2.9,26
16/01/2015,17:00,27.7,56,1012.1,2.8,348
16/01/2015,18:00,26.8,60,1012.8,1.6,349
16/01/2015,19:00,24.6,69,1013.4,0.2,258
16/01/2015,20:00,23.4,80,1013.9,2.3,125
16/01/2015,21:00,23.1,83,1014.3,1.7,145
16/01/2015,22:00,22,88,1014.4,1.2,209
16/01/2015,23:00,21.3,91,1014.3,1.1,250
17/01/2015,00:00,20.8,94,1014.2,1.1,214
17/01/2015,01:00,20.6,93,1013.7,1.7,209
17/01/2015,02:00,20.5,94,1012.9,2.4,196
17/01/2015,03:00,20.4,94,1012.9,2.2,203
17/01/2015,04:00,20.4,95,1013.1,1.8,209
17/01/2015,05:00,20.3,95,1013.3,1.7,239
17/01/2015,06:00,20.2,95,1013.8,1.7,231
17/01/2015,07:00,20.5,91,1014.4,1.7,256
17/01/2015,08:00,22.2,91,1015.4,2.3,272
17/01/2015,09:00,23.5,78,1015.9,2.4,289
17/01/2015,10:00,25.2,72,1015.8,1.2,29
17/01/2015,11:00,26.3,68,1015.3,1.6,353
17/01/2015,12:00,27.2,64,1014.3,1,33
17/01/2015,13:00,28.3,61,1013.1,1.8,344
17/01/2015,14:00,29.1,58,1012.3,1.7,332
17/01/2015,15:00,28.7,58,1012.1,2.8,332
17/01/2015,16:00,29,58,1012.1,2.7,333
17/01/2015,17:00,27.5,68,1012.6,4.3,335
17/01/2015,18:00,26.5,72,1012.9,2.8,313
17/01/2015,19:00,25.7,73,1013.7,1.9,309
17/01/2015,20:00,24.5,77,1014.2,2.6,153
17/01/2015,21:00,24.6,81,1014.8,1.3,174
17/01/2015,22:00,24.6,83,1015.3,0.7,229
17/01/2015,23:00,24.3,83,1014.9,1.9,147
18/01/2015,00:00,24,81,1014.5,2.2,139
18/01/2015,01:00,23.3,84,1013.8,1.2,204
18/01/2015,02:00,22.4,89,1013.2,1.6,249
18/01/2015,03:00,22.1,92,1012.7,1.4,235
18/01/2015,04:00,21.9,93,1012.7,1.4,239
18/01/2015,05:00,22.6,95,1012.9,2.1,319
18/01/2015,06:00,22.5,92,1013.3,1.2,237
18/01/2015,07:00,22.5,92,1014,2.8,350
18/01/2015,08:00,23.3,81,1014.9,3.1,4
18/01/2015,09:00,24.3,71,1015.5,3.3,347
18/01/2015,10:00,25.2,67,1016.1,2.2,29
18/01/2015,11:00,26.6,67,1015.5,1.3,27
18/01/2015,12:00,27.7,64,1014.7,1.7,43
18/01/2015,13:00,28.4,62,1013.6,1.4,27
18/01/2015,14:00,28.2,61,1012.5,1,0
18/01/2015,15:00,28.9,58,1012.1,0.9,350
18/01/2015,16:00,28.9,64,1012.1,1.3,131
18/01/2015,17:00,28.2,66,1012.1,1.1,306
18/01/2015,18:00,26.7,75,1012.6,1.5,168
18/01/2015,19:00,25.3,80,1013.2,1.8,175
18/01/2015,20:00,24.6,83,1014,2.1,157
18/01/2015,21:00,24.1,84,1014.8,2.3,141
18/01/2015,22:00,23.4,85,1015.4,1,205
18/01/2015,23:00,22.8,86,1015.4,1.3,169
19/01/2015,00:00,22.3,90,1015.1,0.5,203
19/01/2015,01:00,22,91,1014.5,1.3,176
19/01/2015,02:00,21.6,93,1013.9,1.1,217
19/01/2015,03:00,21.3,95,1013.7,1,241
19/01/2015,04:00,21.4,96,1013.3,0.6,242
19/01/2015,05:00,21.1,95,1013.4,0.9,274
19/01/2015,06:00,21.7,97,1014,2,319
19/01/2015,07:00,22,97,1014.8,3.3,327
19/01/2015,08:00,22.6,95,1015.8,2.6,317
19/01/2015,09:00,23.8,80,1016.5,3,339
19/01/2015,10:00,25.2,73,1016.4,4.1,332
19/01/2015,11:00,26.2,66,1016.1,2.9,13
19/01/2015,12:00,27.1,62,1015.3,1.3,51
19/01/2015,13:00,27.9,59,1014.2,1.5,61
19/01/2015,14:00,28,58,1013.4,1.4,27
19/01/2015,15:00,28.3,59,1012.8,1.5,40
19/01/2015,16:00,28.5,57,1012.7,1.1,332
19/01/2015,17:00,28.4,59,1012.8,1,39
19/01/2015,18:00,27.3,65,1013.2,1.7,177
19/01/2015,19:00,26.3,69,1013.7,1.5,28
19/01/2015,20:00,24.9,77,1014.2,2.1,159
19/01/2015,21:00,23.7,83,1014.5,1.8,172
19/01/2015,22:00,23.1,87,1014.9,1.8,146
19/01/2015,23:00,22.5,90,1015.1,2,170
20/01/2015,00:00,22.3,93,1015.1,1.8,156
20/01/2015,01:00,22.1,93,1014.8,1.7,160
20/01/2015,02:00,22.1,93,1014.2,2.2,150
20/01/2015,03:00,22,93,1014,1.3,160
20/01/2015,04:00,21.9,92,1014,0.5,124
20/01/2015,05:00,21.3,93,1014.5,0.8,162
20/01/2015,06:00,21.1,95,1014.9,1.6,191
20/01/2015,07:00,21.1,96,1015.8,1.2,208
20/01/2015,08:00,22.5,95,1016.7,1.4,197
20/01/2015,09:00,24.7,83,1017.3,1.7,102
20/01/2015,10:00,26.2,78,1017.5,1.2,15
20/01/2015,11:00,27,71,1017.2,1,359
20/01/2015,12:00,27.4,71,1016.2,1.7,17
20/01/2015,13:00,27.8,67,1015.4,2.6,346
20/01/2015,14:00,28.1,65,1014.4,2.7,339
20/01/2015,15:00,28.2,64,1014,3.6,2
20/01/2015,16:00,27.7,65,1014.2,2.3,16
20/01/2015,17:00,25.3,78,1014,1.9,18
20/01/2015,18:00,23.6,88,1014.4,1,66
20/01/2015,19:00,23.2,90,1014.8,1,84
20/01/2015,20:00,23.1,89,1015.5,0.7,185
20/01/2015,21:00,23,89,1015.8,1.4,253
20/01/2015,22:00,23.1,87,1016.1,1.6,228
20/01/2015,23:00,22.5,92,1016.6,2.2,118
21/01/2015,00:00,22.3,93,1017,1.6,148
21/01/2015,01:00,21.9,95,1016.5,1.3,155
21/01/2015,02:00,21.7,96,1016,1.3,151
21/01/2015,03:00,21.2,96,1015.8,1,164
21/01/2015,04:00,20.9,96,1015.9,1,154
21/01/2015,05:00,20.7,97,1016.1,0.8,146
21/01/2015,06:00,20.6,97,1016.6,1.2,147
21/01/2015,07:00,20.8,98,1017.5,0.7,190
21/01/2015,08:00,22.3,100,1018.6,0.4,146
21/01/2015,09:00,24.6,83,1019,1.8,119
21/01/2015,10:00,25.9,76,1018.8,1.5,20
21/01/2015,11:00,27.4,69,1018.4,1,20
21/01/2015,12:00,28.5,62,1017.6,3.5,22
21/01/2015,13:00,29.1,52,1016.2,5.3,21
21/01/2015,14:00,29.7,49,1015,4,32
21/01/2015,15:00,29.9,49,1014.4,3.6,41
21/01/2015,16:00,30,52,1014.5,1.9,60
21/01/2015,17:00,29.7,57,1014.8,1.7,62
21/01/2015,18:00,28.1,61,1015.1,1.1,114
21/01/2015,19:00,25.8,70,1015.9,1.9,174
21/01/2015,20:00,24.3,81,1016.7,2.8,139
21/01/2015,21:00,23.5,84,1017.3,2,153
21/01/2015,22:00,22.9,87,1017.3,1.8,159
21/01/2015,23:00,22.4,89,1017.2,1.4,178
22/01/2015,00:00,21.9,91,1017.1,1.5,192
22/01/2015,01:00,21.4,94,1016.6,1.8,217
22/01/2015,02:00,21.1,94,1015.8,1.9,190
22/01/2015,03:00,20.8,95,1015.3,1.8,218
22/01/2015,04:00,21.3,96,1015.5,1.6,262
22/01/2015,05:00,20.9,95,1015.9,1.9,195
22/01/2015,06:00,20.8,96,1016.4,1.6,199
22/01/2015,07:00,20.8,97,1017,1.6,212
22/01/2015,08:00,22,98,1017.9,1.3,186
22/01/2015,09:00,23.9,89,1018.6,1.2,115
22/01/2015,10:00,25.5,81,1018.7,2.5,68
22/01/2015,11:00,27.2,71,1018.2,1.8,72
22/01/2015,12:00,28.4,69,1017.3,2.5,7
22/01/2015,13:00,29.2,62,1016.4,1.8,24
22/01/2015,14:00,29.6,51,1015.3,2.7,320
22/01/2015,15:00,29.7,62,1014.7,3.8,32
22/01/2015,16:00,28.9,64,1014.5,3.6,22
22/01/2015,17:00,28.3,66,1014.5,1.9,20
22/01/2015,18:00,27.4,69,1014.8,1,33
22/01/2015,19:00,25.5,77,1015.1,1.9,142
22/01/2015,20:00,24.2,79,1016,1.8,143
22/01/2015,21:00,23.5,84,1016.4,2.2,128
22/01/2015,22:00,23.1,87,1016.4,1.8,129
22/01/2015,23:00,22.7,89,1016.2,1.7,139
23/01/2015,00:00,22.5,88,1015.8,2.3,125
23/01/2015,01:00,22.5,88,1015.3,2.6,124
23/01/2015,02:00,22.3,87,1014.5,2.3,121
23/01/2015,03:00,22,88,1014.3,2.4,129
23/01/2015,04:00,21.5,89,1014.4,0.9,166
23/01/2015,05:00,21.1,92,1014.5,1.4,143
23/01/2015,06:00,20.5,94,1014.9,1.4,151
23/01/2015,07:00,20.8,94,1015.4,0.8,167
23/01/2015,08:00,23,86,1016,3.2,119
23/01/2015,09:00,25.2,75,1016.4,3.8,106
23/01/2015,10:00,26.8,69,1016.4,2.9,102
23/01/2015,11:00,28,65,1015.6,2.8,73
23/01/2015,12:00,29.1,56,1014.7,1.9,61
23/01/2015,13:00,29.4,54,1013.4,1.2,346
23/01/2015,14:00,29.7,55,1012.3,0.9,7
23/01/2015,15:00,29.8,58,1011.6,1.9,340
23/01/2015,16:00,29.4,58,1011.5,2.6,347
23/01/2015,17:00,28.6,64,1011.5,2.9,17
23/01/2015,18:00,26.5,71,1012,2.6,150
23/01/2015,19:00,24.7,78,1012.6,2.4,141
23/01/2015,20:00,23.7,81,1013.3,2.1,137
23/01/2015,21:00,23,85,1014.2,1.4,139
23/01/2015,22:00,22.5,88,1014.3,1.5,148
23/01/2015,23:00,22.2,90,1014.2,1.1,157
24/01/2015,00:00,21.9,91,1014,1.3,149
24/01/2015,01:00,21.6,92,1013.9,1.2,153
24/01/2015,02:00,21.4,91,1013.3,1.5,149
24/01/2015,03:00,20.9,93,1013.2,0.9,99
24/01/2015,04:00,20.6,93,1013.6,1.4,150
24/01/2015,05:00,20.4,93,1014,1.3,148
24/01/2015,06:00,20.4,92,1014.4,1.8,141
24/01/2015,07:00,20.2,92,1015.3,1.1,172
24/01/2015,08:00,22.2,87,1016.1,2.4,126
24/01/2015,09:00,24.8,73,1016.8,3.6,112
24/01/2015,10:00,26.6,65,1016.8,3.1,107
24/01/2015,11:00,27.8,60,1016.2,3.3,91
24/01/2015,12:00,28.4,57,1015.5,2.6,82
24/01/2015,13:00,29.5,52,1014.3,1.4,79
24/01/2015,14:00,30,50,1013.3,2.2,79
24/01/2015,15:00,30,50,1012.6,1.1,128
24/01/2015,16:00,29.4,55,1012.7,1.5,148
24/01/2015,17:00,27.4,61,1012.9,2.9,156
24/01/2015,18:00,25.7,65,1013.6,2.6,146
24/01/2015,19:00,24.2,71,1014,2,140
24/01/2015,20:00,23.1,77,1014.7,1.7,147
24/01/2015,21:00,22.5,81,1015.1,1.9,130
24/01/2015,22:00,22,84,1015.1,1.7,135
24/01/2015,23:00,21.7,87,1014.8,1.8,126
25/01/2015,00:00,21.4,90,1014.5,1.5,134
25/01/2015,01:00,20.8,90,1014.5,0.9,180
25/01/2015,02:00,20.6,94,1014,1.6,137
25/01/2015,03:00,20.6,94,1013.7,1.6,132
25/01/2015,04:00,20.9,95,1013.9,1.8,110
25/01/2015,05:00,21.1,93,1014.2,1.7,124
25/01/2015,06:00,21,90,1014.4,1.8,120
25/01/2015,07:00,20.9,91,1014.9,1.4,127
25/01/2015,08:00,22.8,87,1015.9,2.7,68
25/01/2015,09:00,25,74,1016.8,3.4,90
25/01/2015,10:00,26.3,68,1017,3.5,91
25/01/2015,11:00,27.7,61,1016.4,3.1,89
25/01/2015,12:00,28.8,58,1015.6,2.1,105
25/01/2015,13:00,29.2,55,1014.7,2.1,14
25/01/2015,14:00,30.3,53,1013.6,2,79
25/01/2015,15:00,30.6,51,1013.1,1.5,94
25/01/2015,16:00,29.1,61,1013.3,4.2,160
25/01/2015,17:00,27.5,64,1013.4,3.7,125
25/01/2015,18:00,25.6,68,1013.9,2.4,141
25/01/2015,19:00,24.2,73,1014.4,2.2,143
25/01/2015,20:00,23.3,78,1014.9,1.9,136
25/01/2015,21:00,22.7,82,1015.5,1.5,151
25/01/2015,22:00,22.1,85,1015.5,1.2,171
25/01/2015,23:00,21.5,90,1015.1,1.8,169
26/01/2015,00:00,21.2,90,1015,0.8,172
26/01/2015,01:00,20.7,93,1014.5,0,-
26/01/2015,02:00,20.6,95,1014,1.8,158
26/01/2015,03:00,20.5,93,1013.7,1,146
26/01/2015,04:00,20.2,95,1013.8,1.1,140
26/01/2015,05:00,20.1,95,1014.3,1.2,162
26/01/2015,06:00,19.9,96,1015,1,269
26/01/2015,07:00,20,97,1015.4,0,-
26/01/2015,08:00,21.7,99,1016,0.7,351
26/01/2015,09:00,23.8,87,1016.5,0.8,46
26/01/2015,10:00,26.4,72,1016.2,2.9,86
26/01/2015,11:00,27.6,68,1015.8,2.8,80
26/01/2015,12:00,28.9,64,1015,2.2,34
26/01/2015,13:00,29.9,59,1013.9,1.8,109
26/01/2015,14:00,30.8,52,1012.9,1.6,102
26/01/2015,15:00,30.9,54,1012.1,1.2,132
26/01/2015,16:00,29.3,59,1012.1,3.3,163
26/01/2015,17:00,28.4,60,1012.3,2.5,147
